file_id,relative_path,extension,size_bytes,sha256,role,adapter,evidence_level,claim_binding,generated_by,tracked_in_git,inside_release_package
F00132,examples/corrupted_artifact_cases_extended/clean_specificity/case_10/raw_artifacts/result.log,.log,32,66757590c43c34d7f14f7606849e5cc9ee9a2ae053b8bc4bd5366228766a9878,raw_log,,L3_SIMULATION,,source_tree,no,no
F00133,examples/corrupted_artifact_cases_extended/clean_specificity/case_11/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00134,examples/corrupted_artifact_cases_extended/clean_specificity/case_11/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00135,examples/corrupted_artifact_cases_extended/clean_specificity/case_11/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00136,examples/corrupted_artifact_cases_extended/clean_specificity/case_11/artifact_index.json,.json,525,93deed79b1ca4be9ca1e3fe61a78cba0d465b4f17dd933afd737e36a0e17e35f,manifest,,L0_METADATA,,source_tree,no,no
F00137,examples/corrupted_artifact_cases_extended/clean_specificity/case_11/artifact_stub.txt,.txt,33,088b1b82b3db2945ce11f55c7c734f39615b12ffa202e6dcbc08ad41563469a3,input_artifact,,L0_METADATA,,source_tree,no,no
F00138,examples/corrupted_artifact_cases_extended/clean_specificity/case_11/case_manifest.json,.json,237,15716381b42bfb8a167b55eb623a0ee72dcb8f713794f94e83e69f9b7a98e279,manifest,,L0_METADATA,,source_tree,no,no
F00139,examples/corrupted_artifact_cases_extended/clean_specificity/case_11/package_requirements.json,.json,83,31c9e3b02fa1c4c72296e2e3caff72bbaa066aed2bd2b0b046334d2bf92d90f3,input_artifact,,L0_METADATA,,source_tree,no,no
F00140,examples/corrupted_artifact_cases_extended/clean_specificity/case_11/raw_artifacts/result.log,.log,32,eec41ad219093ea0433564fb95f9dc84371fd4c017277044b5e9fca33ff512d7,raw_log,,L3_SIMULATION,,source_tree,no,no
F00141,examples/corrupted_artifact_cases_extended/clean_specificity/case_12/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00142,examples/corrupted_artifact_cases_extended/clean_specificity/case_12/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00143,examples/corrupted_artifact_cases_extended/clean_specificity/case_12/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00144,examples/corrupted_artifact_cases_extended/clean_specificity/case_12/artifact_index.json,.json,525,8808a2947839a9d007920ef87a270fd292496ab97f4f735de2bc81eee303d84a,manifest,,L0_METADATA,,source_tree,no,no
F00145,examples/corrupted_artifact_cases_extended/clean_specificity/case_12/artifact_stub.txt,.txt,33,b03f32914cc46489097fc866338a884dc805319234c0a2a69fafa318386c9f9b,input_artifact,,L0_METADATA,,source_tree,no,no
F00146,examples/corrupted_artifact_cases_extended/clean_specificity/case_12/case_manifest.json,.json,237,780b8d93b6e98cbcb9d4174ade1720ff0f12eda27dc14e63d532f571c21efa04,manifest,,L0_METADATA,,source_tree,no,no
F00147,examples/corrupted_artifact_cases_extended/clean_specificity/case_12/package_requirements.json,.json,83,31c9e3b02fa1c4c72296e2e3caff72bbaa066aed2bd2b0b046334d2bf92d90f3,input_artifact,,L0_METADATA,,source_tree,no,no
F00148,examples/corrupted_artifact_cases_extended/clean_specificity/case_12/raw_artifacts/result.log,.log,32,19cfbc8dd1a958799c52da9bbff67a2a5fc0d771c91350fe83ab408cb6739ba2,raw_log,,L3_SIMULATION,,source_tree,no,no
F00149,examples/corrupted_artifact_cases_extended/clean_specificity/case_13/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00150,examples/corrupted_artifact_cases_extended/clean_specificity/case_13/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00151,examples/corrupted_artifact_cases_extended/clean_specificity/case_13/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00152,examples/corrupted_artifact_cases_extended/clean_specificity/case_13/artifact_index.json,.json,525,ebee6057e1c2405043b7b81ea795b37c4b17479e692c62ee8b2e0f3c87f58c2b,manifest,,L0_METADATA,,source_tree,no,no
F00153,examples/corrupted_artifact_cases_extended/clean_specificity/case_13/artifact_stub.txt,.txt,33,dc6ca59a18ad7c7848f374ad770b9655583005e36acca40682d4aa14e3a343eb,input_artifact,,L0_METADATA,,source_tree,no,no
F00154,examples/corrupted_artifact_cases_extended/clean_specificity/case_13/case_manifest.json,.json,237,5968d09db12a8eeb6f980e9087eb23e7e6aa7d7435903875a9dc5c7d1baf6cef,manifest,,L0_METADATA,,source_tree,no,no
F00155,examples/corrupted_artifact_cases_extended/clean_specificity/case_13/package_requirements.json,.json,83,31c9e3b02fa1c4c72296e2e3caff72bbaa066aed2bd2b0b046334d2bf92d90f3,input_artifact,,L0_METADATA,,source_tree,no,no
F00156,examples/corrupted_artifact_cases_extended/clean_specificity/case_13/raw_artifacts/result.log,.log,32,15b3ae607f3f004cfd1aee929da136778366af55372b8aa36a6b2868989c4000,raw_log,,L3_SIMULATION,,source_tree,no,no
F00157,examples/corrupted_artifact_cases_extended/clean_specificity/case_14/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00158,examples/corrupted_artifact_cases_extended/clean_specificity/case_14/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00159,examples/corrupted_artifact_cases_extended/clean_specificity/case_14/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00160,examples/corrupted_artifact_cases_extended/clean_specificity/case_14/artifact_index.json,.json,525,9033770ce262ef2e6970a36cb152cf8429e276d1bc4412a0a795c16601f21888,manifest,,L0_METADATA,,source_tree,no,no
F00161,examples/corrupted_artifact_cases_extended/clean_specificity/case_14/artifact_stub.txt,.txt,33,cb0cf86ae11b8150431581d9d463fca4de8895a9a7136f66dd3556538dad2b3c,input_artifact,,L0_METADATA,,source_tree,no,no
F00162,examples/corrupted_artifact_cases_extended/clean_specificity/case_14/case_manifest.json,.json,237,c776eed9419f5462afe9ff5230b7bc6ea2eb799b4dba1afbc710fec506e0e5a9,manifest,,L0_METADATA,,source_tree,no,no
F00163,examples/corrupted_artifact_cases_extended/clean_specificity/case_14/package_requirements.json,.json,83,31c9e3b02fa1c4c72296e2e3caff72bbaa066aed2bd2b0b046334d2bf92d90f3,input_artifact,,L0_METADATA,,source_tree,no,no
F00164,examples/corrupted_artifact_cases_extended/clean_specificity/case_14/raw_artifacts/result.log,.log,32,ebae884b2b5816ea92abceed1a51f27261d5596a015cbc9adb0b7892a0fcc74a,raw_log,,L3_SIMULATION,,source_tree,no,no
F00165,examples/corrupted_artifact_cases_extended/clean_specificity/case_15/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00166,examples/corrupted_artifact_cases_extended/clean_specificity/case_15/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00167,examples/corrupted_artifact_cases_extended/clean_specificity/case_15/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00168,examples/corrupted_artifact_cases_extended/clean_specificity/case_15/artifact_index.json,.json,525,b6a35c13f8edf03b43082ba084c3bbb03b7b3a5f67602f61549f568b5ee8f32f,manifest,,L0_METADATA,,source_tree,no,no
F00169,examples/corrupted_artifact_cases_extended/clean_specificity/case_15/artifact_stub.txt,.txt,33,8c4046ef6fed5a05522de2d3a9f2dc48307cb76f7eb91e5ddba7dd2a7dd0366a,input_artifact,,L0_METADATA,,source_tree,no,no
F00170,examples/corrupted_artifact_cases_extended/clean_specificity/case_15/case_manifest.json,.json,237,bbd39507d353a6a5445d7b2ae09f78831cc1309c31dbde4c5fdfaaea094daf39,manifest,,L0_METADATA,,source_tree,no,no
F00171,examples/corrupted_artifact_cases_extended/clean_specificity/case_15/package_requirements.json,.json,83,31c9e3b02fa1c4c72296e2e3caff72bbaa066aed2bd2b0b046334d2bf92d90f3,input_artifact,,L0_METADATA,,source_tree,no,no
F00172,examples/corrupted_artifact_cases_extended/clean_specificity/case_15/raw_artifacts/result.log,.log,32,205ff0c0af73a26a1edd69d5a03b216049884921b90692be1867a034b4c5e8ca,raw_log,,L3_SIMULATION,,source_tree,no,no
F00173,examples/corrupted_artifact_cases_extended/clean_specificity/case_16/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00174,examples/corrupted_artifact_cases_extended/clean_specificity/case_16/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00175,examples/corrupted_artifact_cases_extended/clean_specificity/case_16/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00176,examples/corrupted_artifact_cases_extended/clean_specificity/case_16/artifact_index.json,.json,525,fbd711505252ea2ec4e34ff9ca17a1c52e1f1663a0fbe8055c65cd2458cd9cb8,manifest,,L0_METADATA,,source_tree,no,no
F00177,examples/corrupted_artifact_cases_extended/clean_specificity/case_16/artifact_stub.txt,.txt,33,263bbc0902d4e93f150a3cf650d9889a1734552b2176141e34a7595d3330ccc8,input_artifact,,L0_METADATA,,source_tree,no,no
F00178,examples/corrupted_artifact_cases_extended/clean_specificity/case_16/case_manifest.json,.json,237,2b636ac7c23abf381342bb4dffc864ddcc359f716b90b2e9481d52c2aee02743,manifest,,L0_METADATA,,source_tree,no,no
F00179,examples/corrupted_artifact_cases_extended/clean_specificity/case_16/package_requirements.json,.json,83,31c9e3b02fa1c4c72296e2e3caff72bbaa066aed2bd2b0b046334d2bf92d90f3,input_artifact,,L0_METADATA,,source_tree,no,no
F00180,examples/corrupted_artifact_cases_extended/clean_specificity/case_16/raw_artifacts/result.log,.log,32,1068b880eb113a8b8e81f1d0fbb37a0068e380fda9b9717a15114687ed0f5e79,raw_log,,L3_SIMULATION,,source_tree,no,no
F00181,examples/corrupted_artifact_cases_extended/clean_specificity/case_17/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00182,examples/corrupted_artifact_cases_extended/clean_specificity/case_17/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00183,examples/corrupted_artifact_cases_extended/clean_specificity/case_17/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00184,examples/corrupted_artifact_cases_extended/clean_specificity/case_17/artifact_index.json,.json,525,97305ce32ac73504e33c0432ddac6d3d5be8bc1bbe5e64742c3172526ddd8a6e,manifest,,L0_METADATA,,source_tree,no,no
F00185,examples/corrupted_artifact_cases_extended/clean_specificity/case_17/artifact_stub.txt,.txt,33,893862cffbab5b0763c71e433bbfcb024a2e569fecf95d61c70866d5a5730220,input_artifact,,L0_METADATA,,source_tree,no,no
F00186,examples/corrupted_artifact_cases_extended/clean_specificity/case_17/case_manifest.json,.json,237,35fdcb6e8f283494b85bceb8c168d173f4869f45d7f063de39e1c4eb45006c83,manifest,,L0_METADATA,,source_tree,no,no
F00187,examples/corrupted_artifact_cases_extended/clean_specificity/case_17/package_requirements.json,.json,83,31c9e3b02fa1c4c72296e2e3caff72bbaa066aed2bd2b0b046334d2bf92d90f3,input_artifact,,L0_METADATA,,source_tree,no,no
F00188,examples/corrupted_artifact_cases_extended/clean_specificity/case_17/raw_artifacts/result.log,.log,32,e173f8bcdae066cc65792e4c382fbdb46a1401d3d8f63b2d319015e29cf28175,raw_log,,L3_SIMULATION,,source_tree,no,no
F00189,examples/corrupted_artifact_cases_extended/clean_specificity/case_18/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00190,examples/corrupted_artifact_cases_extended/clean_specificity/case_18/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00191,examples/corrupted_artifact_cases_extended/clean_specificity/case_18/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00192,examples/corrupted_artifact_cases_extended/clean_specificity/case_18/artifact_index.json,.json,525,f45b44f1b07099feded741d1107d170c29f44b19d1f2bd77e320994ae1443951,manifest,,L0_METADATA,,source_tree,no,no
F00193,examples/corrupted_artifact_cases_extended/clean_specificity/case_18/artifact_stub.txt,.txt,33,244705e42ef57fb78576500a3099e3aaec7350c1c20518589481debbf28dea04,input_artifact,,L0_METADATA,,source_tree,no,no
F00194,examples/corrupted_artifact_cases_extended/clean_specificity/case_18/case_manifest.json,.json,237,f87856591554ab1f4df9dc0c00e940269cc29979c3c6dd80126d6fb35ef31783,manifest,,L0_METADATA,,source_tree,no,no
F00195,examples/corrupted_artifact_cases_extended/clean_specificity/case_18/package_requirements.json,.json,83,31c9e3b02fa1c4c72296e2e3caff72bbaa066aed2bd2b0b046334d2bf92d90f3,input_artifact,,L0_METADATA,,source_tree,no,no
F00196,examples/corrupted_artifact_cases_extended/clean_specificity/case_18/raw_artifacts/result.log,.log,32,ea7d889d57ab40f37f676590da5e5813623702e826b8433dc23d79e68b38f06d,raw_log,,L3_SIMULATION,,source_tree,no,no
F00197,examples/corrupted_artifact_cases_extended/clean_specificity/case_19/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00198,examples/corrupted_artifact_cases_extended/clean_specificity/case_19/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00199,examples/corrupted_artifact_cases_extended/clean_specificity/case_19/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00200,examples/corrupted_artifact_cases_extended/clean_specificity/case_19/artifact_index.json,.json,525,980b87fc09fd95a01f321c7740fc77840a411918577ab754b37b92fe1bfffae6,manifest,,L0_METADATA,,source_tree,no,no
F00201,examples/corrupted_artifact_cases_extended/clean_specificity/case_19/artifact_stub.txt,.txt,33,18b429e67d569e3bcddabd1ca621fd9fcac9c51ca253123edebf4d0773a4faa3,input_artifact,,L0_METADATA,,source_tree,no,no
F00202,examples/corrupted_artifact_cases_extended/clean_specificity/case_19/case_manifest.json,.json,237,43a001ae7181e6f8a379928b14e03d5bfb03b954c13cb4a8e6258e48069adb96,manifest,,L0_METADATA,,source_tree,no,no
F00203,examples/corrupted_artifact_cases_extended/clean_specificity/case_19/package_requirements.json,.json,83,31c9e3b02fa1c4c72296e2e3caff72bbaa066aed2bd2b0b046334d2bf92d90f3,input_artifact,,L0_METADATA,,source_tree,no,no
F00204,examples/corrupted_artifact_cases_extended/clean_specificity/case_19/raw_artifacts/result.log,.log,32,50f078f71b64468671eb4caa3fbdd3c70e45f6c5025c08234be32793c1cf1f47,raw_log,,L3_SIMULATION,,source_tree,no,no
F00205,examples/corrupted_artifact_cases_extended/clean_specificity/case_20/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00206,examples/corrupted_artifact_cases_extended/clean_specificity/case_20/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00207,examples/corrupted_artifact_cases_extended/clean_specificity/case_20/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00208,examples/corrupted_artifact_cases_extended/clean_specificity/case_20/artifact_index.json,.json,525,703452f57fe880474aaa20007c0cf21a8c9148d26d6828f2d49a4c32c3b2ec1e,manifest,,L0_METADATA,,source_tree,no,no
F00209,examples/corrupted_artifact_cases_extended/clean_specificity/case_20/artifact_stub.txt,.txt,33,3316f144a0fa5ce884b9b9445b7940b6ba526947815ae5ea4596c13ad4fe017e,input_artifact,,L0_METADATA,,source_tree,no,no
F00210,examples/corrupted_artifact_cases_extended/clean_specificity/case_20/case_manifest.json,.json,237,60c9439445146a930ec6d046f50f327ffb7a8090911dd0841bf3e1bd8ee3366b,manifest,,L0_METADATA,,source_tree,no,no
F00211,examples/corrupted_artifact_cases_extended/clean_specificity/case_20/package_requirements.json,.json,83,31c9e3b02fa1c4c72296e2e3caff72bbaa066aed2bd2b0b046334d2bf92d90f3,input_artifact,,L0_METADATA,,source_tree,no,no
F00212,examples/corrupted_artifact_cases_extended/clean_specificity/case_20/raw_artifacts/result.log,.log,32,56e4db5a410e65e1c695862437ddaad787d6f2121e70e158cbf9064d999521ff,raw_log,,L3_SIMULATION,,source_tree,no,no
F00213,examples/corrupted_artifact_cases_extended/clean_specificity/case_21/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00214,examples/corrupted_artifact_cases_extended/clean_specificity/case_21/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00215,examples/corrupted_artifact_cases_extended/clean_specificity/case_21/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00216,examples/corrupted_artifact_cases_extended/clean_specificity/case_21/artifact_index.json,.json,525,ef5ba42a1db6fa48addc420cd2fd100174b00ad6d73296e25e6071f23d4abf79,manifest,,L0_METADATA,,source_tree,no,no
F00217,examples/corrupted_artifact_cases_extended/clean_specificity/case_21/artifact_stub.txt,.txt,33,ae481eb015e94c1ef3f8374662308e8d2d2e350bdd90bee4e70aaa120fcc374e,input_artifact,,L0_METADATA,,source_tree,no,no
F00218,examples/corrupted_artifact_cases_extended/clean_specificity/case_21/case_manifest.json,.json,237,2940b118038ec6117cbd203189c8f1dabff1c6cdee00ab460b8545a4fb839020,manifest,,L0_METADATA,,source_tree,no,no
F00219,examples/corrupted_artifact_cases_extended/clean_specificity/case_21/package_requirements.json,.json,83,31c9e3b02fa1c4c72296e2e3caff72bbaa066aed2bd2b0b046334d2bf92d90f3,input_artifact,,L0_METADATA,,source_tree,no,no
F00220,examples/corrupted_artifact_cases_extended/clean_specificity/case_21/raw_artifacts/result.log,.log,32,2c2f56ec6f02d7774fc25f744673cfb8bc636bcd370fb10659567e875487a7c1,raw_log,,L3_SIMULATION,,source_tree,no,no
F00221,examples/corrupted_artifact_cases_extended/clean_specificity/case_22/CITATION.cff,.cff,19,22a4109447ee1c1c2ab97a4b4ec131f1b123f1761b8136a90816f4863b580cb5,manifest,,L0_METADATA,,source_tree,no,no
F00222,examples/corrupted_artifact_cases_extended/clean_specificity/case_22/LICENSE,,16,a7c6bf8df7d8fb707af606599f275e0eb192cd28492c95593b0608ca966c8df1,input_artifact,,L0_METADATA,,source_tree,no,no
F00223,examples/corrupted_artifact_cases_extended/clean_specificity/case_22/README.md,.md,22,90d5eac4ecee0df91a55f8b240cefca97a773197a61859f824c80c410cc161f7,input_artifact,,L0_METADATA,,source_tree,no,no
F00224,examples/corrupted_artifact_cases_extended/clean_specificity/case_22/artifact_index.json,.json,525,9b71912d9f71309692785dff4c890fbe978db1d4c619eed92fbff7624a195fd8,manifest,,L0_METADATA,,source_tree,no,no
F00225,examples/corrupted_artifact_cases_extended/clean_specificity/case_22/artifact_stub.txt,.txt,33,c2f202741692b601cd819f888215139254e709eccd4ac49e062979a36d645990,input_artifact,,L0_METADATA,,source_tree,no,no
