category,claim_id,claim_text,current_evidence,detected_pattern,expected_status,safe_rewrite,status
safe_software_simulation_claims,CB-EDA-0192,The replay manifest records commands for software-only reproduction case 192.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0193,The ngspice replay records software simulation evidence for case 193.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0194,The HDL testbench output supports a software-only simulation statement for case 194.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0195,The replay manifest records commands for software-only reproduction case 195.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0196,The ngspice replay records software simulation evidence for case 196.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0197,The HDL testbench output supports a software-only simulation statement for case 197.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0198,The replay manifest records commands for software-only reproduction case 198.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0199,The ngspice replay records software simulation evidence for case 199.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0200,The HDL testbench output supports a software-only simulation statement for case 200.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0201,The replay manifest records commands for software-only reproduction case 201.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0202,The ngspice replay records software simulation evidence for case 202.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0203,The HDL testbench output supports a software-only simulation statement for case 203.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0204,The replay manifest records commands for software-only reproduction case 204.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0205,The ngspice replay records software simulation evidence for case 205.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0206,The HDL testbench output supports a software-only simulation statement for case 206.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0207,The replay manifest records commands for software-only reproduction case 207.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0208,The ngspice replay records software simulation evidence for case 208.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0209,The HDL testbench output supports a software-only simulation statement for case 209.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0210,The replay manifest records commands for software-only reproduction case 210.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0211,The ngspice replay records software simulation evidence for case 211.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0212,The HDL testbench output supports a software-only simulation statement for case 212.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0213,The replay manifest records commands for software-only reproduction case 213.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0214,The ngspice replay records software simulation evidence for case 214.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0215,The HDL testbench output supports a software-only simulation statement for case 215.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0216,The replay manifest records commands for software-only reproduction case 216.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0217,The ngspice replay records software simulation evidence for case 217.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0218,The HDL testbench output supports a software-only simulation statement for case 218.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0219,The replay manifest records commands for software-only reproduction case 219.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0220,The ngspice replay records software simulation evidence for case 220.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0221,The HDL testbench output supports a software-only simulation statement for case 221.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0222,The replay manifest records commands for software-only reproduction case 222.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0223,The ngspice replay records software simulation evidence for case 223.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0224,The HDL testbench output supports a software-only simulation statement for case 224.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0225,The replay manifest records commands for software-only reproduction case 225.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0226,The ngspice replay records software simulation evidence for case 226.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0227,The HDL testbench output supports a software-only simulation statement for case 227.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0228,The replay manifest records commands for software-only reproduction case 228.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0229,The ngspice replay records software simulation evidence for case 229.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0230,The HDL testbench output supports a software-only simulation statement for case 230.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0231,The replay manifest records commands for software-only reproduction case 231.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0232,The ngspice replay records software simulation evidence for case 232.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0233,The HDL testbench output supports a software-only simulation statement for case 233.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0234,The replay manifest records commands for software-only reproduction case 234.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0235,The ngspice replay records software simulation evidence for case 235.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0236,The HDL testbench output supports a software-only simulation statement for case 236.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0237,The replay manifest records commands for software-only reproduction case 237.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0238,The ngspice replay records software simulation evidence for case 238.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0239,The HDL testbench output supports a software-only simulation statement for case 239.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0240,The replay manifest records commands for software-only reproduction case 240.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0241,The ngspice replay records software simulation evidence for case 241.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0242,The HDL testbench output supports a software-only simulation statement for case 242.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0243,The replay manifest records commands for software-only reproduction case 243.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0244,The ngspice replay records software simulation evidence for case 244.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0245,The HDL testbench output supports a software-only simulation statement for case 245.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0246,The replay manifest records commands for software-only reproduction case 246.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0247,The ngspice replay records software simulation evidence for case 247.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0248,The HDL testbench output supports a software-only simulation statement for case 248.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0249,The replay manifest records commands for software-only reproduction case 249.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0250,The ngspice replay records software simulation evidence for case 250.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0251,The HDL testbench output supports a software-only simulation statement for case 251.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0252,The replay manifest records commands for software-only reproduction case 252.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0253,The ngspice replay records software simulation evidence for case 253.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0254,The HDL testbench output supports a software-only simulation statement for case 254.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0255,The replay manifest records commands for software-only reproduction case 255.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0256,The ngspice replay records software simulation evidence for case 256.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0257,The HDL testbench output supports a software-only simulation statement for case 257.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0258,The replay manifest records commands for software-only reproduction case 258.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0259,The ngspice replay records software simulation evidence for case 259.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0260,The HDL testbench output supports a software-only simulation statement for case 260.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0261,The replay manifest records commands for software-only reproduction case 261.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0262,The ngspice replay records software simulation evidence for case 262.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0263,The HDL testbench output supports a software-only simulation statement for case 263.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0264,The replay manifest records commands for software-only reproduction case 264.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0265,The ngspice replay records software simulation evidence for case 265.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0266,The HDL testbench output supports a software-only simulation statement for case 266.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0267,The replay manifest records commands for software-only reproduction case 267.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0268,The ngspice replay records software simulation evidence for case 268.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0269,The HDL testbench output supports a software-only simulation statement for case 269.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0270,The replay manifest records commands for software-only reproduction case 270.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0271,The ngspice replay records software simulation evidence for case 271.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0272,The HDL testbench output supports a software-only simulation statement for case 272.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0273,The replay manifest records commands for software-only reproduction case 273.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0274,The ngspice replay records software simulation evidence for case 274.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0275,The HDL testbench output supports a software-only simulation statement for case 275.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0276,The replay manifest records commands for software-only reproduction case 276.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0277,The ngspice replay records software simulation evidence for case 277.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0278,The HDL testbench output supports a software-only simulation statement for case 278.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0279,The replay manifest records commands for software-only reproduction case 279.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0280,The ngspice replay records software simulation evidence for case 280.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0281,The HDL testbench output supports a software-only simulation statement for case 281.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0282,The replay manifest records commands for software-only reproduction case 282.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0283,The ngspice replay records software simulation evidence for case 283.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0284,The HDL testbench output supports a software-only simulation statement for case 284.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0285,The replay manifest records commands for software-only reproduction case 285.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
safe_software_simulation_claims,CB-EDA-0286,The ngspice replay records software simulation evidence for case 286.,L3_SIMULATION,,SUPPORTED,,SUPPORTED
