artifact_id,path,tool,artifact_type,expected_evidence_level,dataset_split,evaluation_group,supported_positive_claims,allowed_claims,forbidden_claims
SRC-ICARUS-0039,src/module_39.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0040,src/module_40.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0041,src/module_41.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0042,src/module_42.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0043,src/module_43.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0044,src/module_44.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0045,src/module_45.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0046,src/module_46.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0047,src/module_47.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0048,src/module_48.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0049,src/module_49.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0050,src/module_50.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0051,src/module_51.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0052,src/module_52.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0053,src/module_53.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0054,src/module_54.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0055,src/module_55.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0056,src/module_56.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0057,src/module_57.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0058,src/module_58.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0059,src/module_59.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0060,src/module_60.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0061,src/module_61.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0062,src/module_62.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0063,src/module_63.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0064,src/module_64.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0065,src/module_65.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0066,src/module_66.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0067,src/module_67.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0068,src/module_68.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0069,src/module_69.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0070,src/module_70.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0071,src/module_71.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0072,src/module_72.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0073,src/module_73.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0074,src/module_74.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0075,src/module_75.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0076,src/module_76.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0077,src/module_77.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0078,src/module_78.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0079,src/module_79.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-ICARUS-0080,src/module_80.v,Icarus Verilog,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0001,src/yosys_module_1.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0002,src/yosys_module_2.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0003,src/yosys_module_3.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0004,src/yosys_module_4.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0005,src/yosys_module_5.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0006,src/yosys_module_6.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0007,src/yosys_module_7.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0008,src/yosys_module_8.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0009,src/yosys_module_9.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0010,src/yosys_module_10.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0011,src/yosys_module_11.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0012,src/yosys_module_12.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0013,src/yosys_module_13.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0014,src/yosys_module_14.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0015,src/yosys_module_15.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0016,src/yosys_module_16.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0017,src/yosys_module_17.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0018,src/yosys_module_18.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0019,src/yosys_module_19.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0020,src/yosys_module_20.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
SRC-YOSYS-0021,src/yosys_module_21.v,Yosys,source files,L1_SOURCE_EXISTS,policy_development,policy_development_tool,yes,source files is recorded,claims above the recorded software evidence level
