claim_id,category,claim_type,claim_text,expected_status
CB-EDA-0926,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 26, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0927,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 27.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0928,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 28, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0929,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 29, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0930,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 30.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0931,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 31, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0932,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 32, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0933,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 33.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0934,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 34, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0935,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 35, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0936,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 36.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0937,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 37, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0938,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 38, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0939,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 39.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0940,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 40, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0941,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 41, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0942,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 42.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0943,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 43, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0944,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 44, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0945,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 45.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0946,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 46, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0947,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 47, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0948,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 48.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0949,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 49, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0950,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 50, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0951,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 51.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0952,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 52, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0953,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 53, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0954,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 54.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0955,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 55, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0956,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 56, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0957,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 57.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0958,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 58, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0959,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 59, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0960,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 60.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0961,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 61, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0962,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 62, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0963,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 63.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0964,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 64, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0965,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 65, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0966,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 66.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0967,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 67, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0968,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 68, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0969,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 69.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0970,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 70, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0971,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 71, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0972,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 72.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0973,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 73, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0974,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 74, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0975,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 75.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0976,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 76, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0977,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 77, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0978,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 78.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0979,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 79, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0980,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 80, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0981,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 81.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0982,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 82, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0983,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 83, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0984,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 84.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0985,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 85, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0986,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 86, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0987,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 87.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0988,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 88, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0989,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 89, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0990,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 90.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0991,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 91, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0992,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 92, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0993,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 93.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0994,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 94, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0995,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 95, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0996,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 96.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0997,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 97, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0998,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 98, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0999,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 99.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1000,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 100, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1001,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 101, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1002,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 102.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1003,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 103, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1004,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 104, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1005,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 105.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1006,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 106, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1007,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 107, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1008,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 108.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1009,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 109, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1010,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 110, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1011,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 111.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1012,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 112, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1013,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 113, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1014,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 114.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1015,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 115, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1016,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 116, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1017,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 117.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1018,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 118, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1019,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 119, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1020,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 120.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1021,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 121, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1022,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 122, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1023,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 123.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1024,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 124, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1025,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 125, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1026,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 126.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1027,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 127, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1028,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 128, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1029,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 129.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1030,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 130, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1031,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 131, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1032,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 132.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1033,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 133, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1034,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 134, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1035,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 135.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1036,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 136, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1037,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 137, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1038,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 138.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1039,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 139, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1040,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 140, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1041,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 141.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1042,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 142, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1043,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 143, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1044,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 144.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1045,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 145, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1046,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 146, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1047,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 147.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1048,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 148, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1049,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 149, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1050,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 150.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-1051,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 1.,UNSUPPORTED
CB-EDA-1052,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 2.,UNSUPPORTED
CB-EDA-1053,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 3.,UNSUPPORTED
CB-EDA-1054,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 4.,UNSUPPORTED
CB-EDA-1055,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 5.,UNSUPPORTED
CB-EDA-1056,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 6.,UNSUPPORTED
CB-EDA-1057,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 7.,UNSUPPORTED
CB-EDA-1058,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 8.,UNSUPPORTED
CB-EDA-1059,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 9.,UNSUPPORTED
CB-EDA-1060,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 10.,UNSUPPORTED
CB-EDA-1061,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 11.,UNSUPPORTED
CB-EDA-1062,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 12.,UNSUPPORTED
CB-EDA-1063,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 13.,UNSUPPORTED
CB-EDA-1064,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 14.,UNSUPPORTED
CB-EDA-1065,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 15.,UNSUPPORTED
CB-EDA-1066,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 16.,UNSUPPORTED
CB-EDA-1067,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 17.,UNSUPPORTED
CB-EDA-1068,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 18.,UNSUPPORTED
CB-EDA-1069,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 19.,UNSUPPORTED
CB-EDA-1070,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 20.,UNSUPPORTED
CB-EDA-1071,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 21.,UNSUPPORTED
CB-EDA-1072,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 22.,UNSUPPORTED
CB-EDA-1073,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 23.,UNSUPPORTED
CB-EDA-1074,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 24.,UNSUPPORTED
CB-EDA-1075,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 25.,UNSUPPORTED
CB-EDA-1076,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 26.,UNSUPPORTED
CB-EDA-1077,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 27.,UNSUPPORTED
CB-EDA-1078,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 28.,UNSUPPORTED
CB-EDA-1079,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 29.,UNSUPPORTED
CB-EDA-1080,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 30.,UNSUPPORTED
CB-EDA-1081,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 31.,UNSUPPORTED
CB-EDA-1082,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 32.,UNSUPPORTED
CB-EDA-1083,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 33.,UNSUPPORTED
CB-EDA-1084,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 34.,UNSUPPORTED
CB-EDA-1085,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 35.,UNSUPPORTED
CB-EDA-1086,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 36.,UNSUPPORTED
CB-EDA-1087,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 37.,UNSUPPORTED
CB-EDA-1088,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 38.,UNSUPPORTED
CB-EDA-1089,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 39.,UNSUPPORTED
CB-EDA-1090,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 40.,UNSUPPORTED
CB-EDA-1091,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 41.,UNSUPPORTED
CB-EDA-1092,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 42.,UNSUPPORTED
CB-EDA-1093,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 43.,UNSUPPORTED
CB-EDA-1094,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 44.,UNSUPPORTED
CB-EDA-1095,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 45.,UNSUPPORTED
CB-EDA-1096,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 46.,UNSUPPORTED
CB-EDA-1097,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 47.,UNSUPPORTED
CB-EDA-1098,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 48.,UNSUPPORTED
CB-EDA-1099,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 49.,UNSUPPORTED
CB-EDA-1100,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 50.,UNSUPPORTED
CB-EDA-1101,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 51.,UNSUPPORTED
CB-EDA-1102,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 52.,UNSUPPORTED
CB-EDA-1103,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 53.,UNSUPPORTED
CB-EDA-1104,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 54.,UNSUPPORTED
CB-EDA-1105,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 55.,UNSUPPORTED
CB-EDA-1106,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 56.,UNSUPPORTED
CB-EDA-1107,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 57.,UNSUPPORTED
CB-EDA-1108,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 58.,UNSUPPORTED
CB-EDA-1109,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 59.,UNSUPPORTED
CB-EDA-1110,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 60.,UNSUPPORTED
CB-EDA-1111,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 61.,UNSUPPORTED
CB-EDA-1112,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 62.,UNSUPPORTED
CB-EDA-1113,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 63.,UNSUPPORTED
CB-EDA-1114,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 64.,UNSUPPORTED
CB-EDA-1115,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 65.,UNSUPPORTED
CB-EDA-1116,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 66.,UNSUPPORTED
CB-EDA-1117,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 67.,UNSUPPORTED
CB-EDA-1118,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 68.,UNSUPPORTED
CB-EDA-1119,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 69.,UNSUPPORTED
CB-EDA-1120,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 70.,UNSUPPORTED
CB-EDA-1121,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 71.,UNSUPPORTED
CB-EDA-1122,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 72.,UNSUPPORTED
CB-EDA-1123,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 73.,UNSUPPORTED
CB-EDA-1124,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 74.,UNSUPPORTED
